### task_name: laser
### 1 0
### input_signal_factor [1.23799e-312, 1.36179e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,1,20,1.0000,0.5000,0.8600,0.2800,0.0000,0.01695687,0.01721268,0.02556660,0.15989561
TDE_MG,2,20,0.0000,0.2000,0.7400,0.2200,0.0000,0.99943699,0.99938384,0.99932960,0.99966475
TDE_MG,2,20,0.1000,1.2000,1.0200,0.3400,0.0000,0.02474157,0.02613251,0.03351305,0.18306571
TDE_MG,2,20,0.2000,1.2000,1.1000,0.4000,0.0000,0.01496729,0.01590551,0.02305851,0.15185030
TDE_MG,2,20,0.3000,1.2000,0.7400,0.3800,0.0000,0.01002402,0.01076105,0.01793646,0.13392707
TDE_MG,2,20,0.4000,0.6000,0.9400,0.4000,0.0000,0.01229251,0.01264777,0.02000797,0.14144955
TDE_MG,2,20,0.5000,1.2000,0.7400,0.3400,0.0000,0.01228314,0.01295196,0.02169859,0.14730440
TDE_MG,2,20,0.6000,0.4000,1.0200,0.3400,0.0000,0.01402003,0.01481679,0.02199761,0.14831593
TDE_MG,2,20,0.7000,0.5000,0.9400,0.3200,0.0000,0.01497527,0.01530622,0.02689163,0.16398668
TDE_MG,2,20,0.8000,0.8000,0.9400,0.3400,0.0000,0.01510782,0.01459856,0.02049441,0.14315868
TDE_MG,2,20,0.9000,0.4000,1.0200,0.4000,0.0000,0.01655745,0.01630593,0.02637041,0.16238970
TDE_MG,2,20,1.0000,0.6000,0.9000,0.3600,0.0000,0.01540358,0.01732160,0.02373488,0.15406129
TDE_ikeda,0,20,0.0000,0.6000,0.7400,0.2200,0.0000,0.99943699,0.99938384,0.99932960,0.99966475
TDE_ikeda,0,20,0.1000,0.6000,0.8600,0.3800,0.0000,0.05595876,0.05343141,0.06656842,0.25800857
TDE_ikeda,0,20,0.2000,1.5000,0.7400,0.2200,0.0000,0.02105725,0.01979009,0.02832936,0.16831327
TDE_ikeda,0,20,0.3000,1.1000,0.7400,0.2200,0.0000,0.01580173,0.01523588,0.02729199,0.16520286
TDE_ikeda,0,20,0.4000,1.2000,0.8600,0.2400,0.0000,0.01412037,0.01534211,0.02104724,0.14507668
TDE_ikeda,0,20,0.5000,1.0000,0.7400,0.3200,0.0000,0.01477804,0.01558454,0.02500641,0.15813415
TDE_ikeda,0,20,0.6000,0.6000,0.9000,0.3200,0.0000,0.01481587,0.01461844,0.02001881,0.14148786
TDE_ikeda,0,20,0.7000,0.7000,1.0200,0.3000,0.0000,0.01512396,0.01465003,0.02646267,0.16267350
TDE_ikeda,0,20,0.8000,1.4000,0.7800,0.2600,0.0000,0.01390158,0.01493040,0.02041485,0.14288055
TDE_ikeda,0,20,0.9000,1.0000,0.9400,0.3200,0.0000,0.01496882,0.01579724,0.02128645,0.14589877
TDE_ikeda,0,20,1.0000,0.6000,0.9400,0.4000,0.0000,0.01654758,0.01793444,0.02396066,0.15479231
TDE_ikeda,1,20,0.0000,0.6000,0.7400,0.2200,0.0000,0.99943699,0.99938384,0.99932960,0.99966475
TDE_ikeda,1,20,0.1000,0.9000,0.9800,0.4000,0.0000,0.06555722,0.06481392,0.08184740,0.28608984
TDE_ikeda,1,20,0.2000,1.2000,0.9000,0.2400,0.0000,0.01465896,0.01439499,0.02289713,0.15131798
TDE_ikeda,1,20,0.3000,0.6000,0.8600,0.2600,0.0000,0.01551554,0.01569825,0.02316167,0.15218957
TDE_ikeda,1,20,0.4000,0.8000,0.7800,0.4000,0.0000,0.01552597,0.01498069,0.02640301,0.16249002
TDE_ikeda,1,20,0.5000,0.6000,0.8200,0.4000,0.0000,0.01483424,0.01456201,0.02526484,0.15894919
TDE_ikeda,1,20,0.6000,0.8000,0.9400,0.3200,0.0000,0.01498378,0.01514547,0.02416680,0.15545674
TDE_ikeda,1,20,0.7000,0.9000,0.8600,0.3000,0.0000,0.01585027,0.01575699,0.02175411,0.14749276
TDE_ikeda,1,20,0.8000,0.7000,0.8600,0.4000,0.0000,0.01552958,0.01592143,0.02605398,0.16141245
TDE_ikeda,1,20,0.9000,0.9000,0.8600,0.3200,0.0000,0.01559861,0.01713757,0.02379322,0.15425052
TDE_ikeda,1,20,1.0000,0.8000,0.9400,0.4000,0.0000,0.01692275,0.01702910,0.02348509,0.15324845
TDE_ikeda,2,20,0.0000,0.6000,0.7400,0.2200,0.0000,0.99943699,0.99938384,0.99932960,0.99966475
TDE_ikeda,2,20,0.1000,0.9000,0.8600,0.3800,0.0000,0.06124903,0.06099663,0.07809804,0.27946026
TDE_ikeda,2,20,0.2000,1.4000,0.8200,0.2600,0.0000,0.01710726,0.01774749,0.02479638,0.15746866
TDE_ikeda,2,20,0.3000,0.8000,0.9000,0.2800,0.0000,0.01523955,0.01485322,0.02623144,0.16196124
TDE_ikeda,2,20,0.4000,1.0000,0.7800,0.2400,0.0000,0.01613629,0.01637818,0.02198095,0.14825974
TDE_ikeda,2,20,0.5000,0.7000,0.9800,0.3400,0.0000,0.01508189,0.01564966,0.02180502,0.14766522
TDE_ikeda,2,20,0.6000,1.0000,1.0200,0.2800,0.0000,0.01616545,0.01602967,0.02340148,0.15297542
TDE_ikeda,2,20,0.7000,0.6000,0.8200,0.2800,0.0000,0.01501004,0.01513381,0.02086565,0.14444947
TDE_ikeda,2,20,0.8000,0.9000,0.8200,0.2600,0.0000,0.01460515,0.01610461,0.02486315,0.15768054
TDE_ikeda,2,20,0.9000,0.7000,0.9800,0.2800,0.0000,0.01497235,0.01655744,0.02127848,0.14587145
TDE_ikeda,2,20,1.0000,0.7000,0.8200,0.3200,0.0000,0.01533786,0.01611322,0.02095078,0.14474383
