### task_name: narma
### 10 0
### input_signal_factor [0.4, 0.6]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,2,300,0.0000,0.4000,0.0500,0.7700,9.0000,0.99474326,1.00624441,0.99465611,0.99732448
TDE_MG,2,300,0.1000,0.4400,0.5000,0.8700,0.0000,0.16308469,0.16068671,0.17165307,0.41431035
TDE_MG,2,300,0.2000,0.5200,0.4500,0.8700,0.0000,0.15797071,0.15551761,0.16024734,0.40030906
TDE_MG,2,300,0.3000,0.6000,0.5000,0.8900,0.0000,0.15115522,0.14993976,0.15360356,0.39192291
TDE_MG,2,300,0.4000,0.5600,0.5000,0.8900,0.0000,0.15321596,0.14805518,0.15117337,0.38881020
TDE_MG,2,300,0.5000,0.5000,0.5000,0.9100,0.0000,0.14432079,0.14009458,0.15044765,0.38787582
TDE_MG,2,300,0.6000,0.4600,0.5000,0.9500,0.0000,0.14778196,0.14091382,0.15698559,0.39621407
TDE_MG,2,300,0.7000,0.4400,0.4000,0.9500,0.0000,0.15157443,0.14634132,0.15309950,0.39127932
TDE_MG,2,300,0.8000,0.5000,0.4000,0.9500,0.0000,0.15832628,0.14799060,0.16274808,0.40342048
TDE_MG,2,300,0.9000,0.5400,0.4500,0.9500,0.0000,0.15068226,0.14707048,0.15523666,0.39400084
TDE_MG,2,300,1.0000,0.5000,0.4500,0.9500,0.0000,0.14953286,0.15005768,0.15349671,0.39178656
TDE_ikeda,0,300,0.0000,0.4000,0.0500,0.7700,9.0000,0.99474326,1.00624441,0.99465611,0.99732448
TDE_ikeda,0,300,0.1000,0.5000,0.5000,0.8300,0.0000,0.15434572,0.14873843,0.15815288,0.39768439
TDE_ikeda,0,300,0.2000,0.5800,0.4500,0.8700,0.0000,0.15243377,0.14923321,0.15562435,0.39449252
TDE_ikeda,0,300,0.3000,0.5800,0.4500,0.8700,0.0000,0.15369066,0.14941703,0.15687253,0.39607137
TDE_ikeda,0,300,0.4000,0.6000,0.4500,0.8700,0.0000,0.14654729,0.14894515,0.14884468,0.38580393
TDE_ikeda,0,300,0.5000,0.5800,0.5000,0.8900,0.0000,0.14769277,0.14997918,0.15263043,0.39067945
TDE_ikeda,0,300,0.6000,0.5600,0.4000,0.8900,0.0000,0.14781671,0.14825744,0.15057252,0.38803675
TDE_ikeda,0,300,0.7000,0.5400,0.4000,0.8700,0.0000,0.15088386,0.15372681,0.15289980,0.39102403
TDE_ikeda,0,300,0.8000,0.5000,0.5000,0.8700,0.0000,0.14845140,0.15648509,0.15042413,0.38784549
TDE_ikeda,0,300,0.9000,0.5000,0.5000,0.8700,0.0000,0.14688765,0.15432790,0.15177395,0.38958176
TDE_ikeda,0,300,1.0000,0.5200,0.3500,0.8700,0.0000,0.14989323,0.15875424,0.15218357,0.39010713
TDE_ikeda,1,300,0.0000,0.4000,0.0500,0.7700,9.0000,0.99474326,1.00624441,0.99465611,0.99732448
TDE_ikeda,1,300,0.1000,0.5600,0.4500,0.8700,0.0000,0.16267426,0.15524117,0.16899179,0.41108611
TDE_ikeda,1,300,0.2000,0.5800,0.4500,0.7900,0.0000,0.15121045,0.14651634,0.15305575,0.39122340
TDE_ikeda,1,300,0.3000,0.5600,0.4000,0.8500,0.0000,0.15610209,0.14823034,0.15614281,0.39514909
TDE_ikeda,1,300,0.4000,0.5000,0.5000,0.8700,0.0000,0.14912940,0.15007244,0.15240643,0.39039266
TDE_ikeda,1,300,0.5000,0.5000,0.4000,0.8500,0.0000,0.15294391,0.15581525,0.15318586,0.39138965
TDE_ikeda,1,300,0.6000,0.6000,0.3500,0.8700,0.0000,0.15387330,0.15553755,0.15481926,0.39347079
TDE_ikeda,1,300,0.7000,0.5400,0.4000,0.8700,0.0000,0.14734154,0.15036689,0.15030136,0.38768720
TDE_ikeda,1,300,0.8000,0.4600,0.4500,0.8700,0.0000,0.14992555,0.15766644,0.15089205,0.38844826
TDE_ikeda,1,300,0.9000,0.5200,0.4500,0.8700,0.0000,0.15446569,0.15962903,0.15527353,0.39404763
TDE_ikeda,1,300,1.0000,0.5800,0.5000,0.8700,0.0000,0.15081282,0.16278230,0.15542507,0.39423987
TDE_ikeda,2,300,0.0000,0.4000,0.0500,0.7700,9.0000,0.99474326,1.00624441,0.99465611,0.99732448
TDE_ikeda,2,300,0.1000,0.5600,0.4500,0.8500,0.0000,0.16261748,0.15733280,0.16455794,0.40565742
TDE_ikeda,2,300,0.2000,0.5200,0.4500,0.8900,0.0000,0.15874651,0.15060567,0.16416399,0.40517155
TDE_ikeda,2,300,0.3000,0.4400,0.4000,0.8100,0.0000,0.15084866,0.14806750,0.14978727,0.38702361
TDE_ikeda,2,300,0.4000,0.6000,0.5000,0.9300,1.0000,0.15693875,0.15028500,0.15929132,0.39911316
TDE_ikeda,2,300,0.5000,0.5200,0.4500,0.8500,0.0000,0.14988921,0.15040684,0.15261673,0.39066192
TDE_ikeda,2,300,0.6000,0.4400,0.5000,0.8700,0.0000,0.15121129,0.15395724,0.15296562,0.39110819
TDE_ikeda,2,300,0.7000,0.5800,0.5000,0.8900,0.0000,0.14770997,0.15310217,0.15359445,0.39191128
TDE_ikeda,2,300,0.8000,0.5800,0.5000,0.8700,0.0000,0.14631485,0.15535885,0.14963871,0.38683163
TDE_ikeda,2,300,0.9000,0.4800,0.5000,0.8700,0.0000,0.15146004,0.15969330,0.15440157,0.39293965
TDE_ikeda,2,300,1.0000,0.5400,0.4000,0.8700,0.0000,0.14950805,0.16182824,0.15475483,0.39338890
