### task_name: narma
### 5 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
oddsinc,1,100,0.7000,0.0320,0.8000,0.5700,0.0000,0.00036797,0.00045225,0.00038037
oddsinc,1,100,0.8000,0.0170,0.4000,0.5700,0.0000,0.00039474,0.00042574,0.00038626
oddsinc,1,100,0.9000,0.0320,0.4000,0.5000,0.0000,0.00039103,0.00041848,0.00036069
oddsinc,1,100,1.0000,0.0370,0.8000,0.5000,0.0000,0.00037545,0.00042650,0.00039636
oddsinc,2,100,0.0000,0.0270,2.0000,0.5000,4.0000,0.13418951,0.13012908,0.13545974
oddsinc,2,100,0.1000,0.0470,1.6000,0.5700,0.0000,0.00179112,0.00184012,0.00182911
oddsinc,2,100,0.2000,0.0520,1.6000,0.6400,0.0000,0.00050577,0.00057007,0.00052517
oddsinc,2,100,0.3000,0.0520,1.6000,0.5700,0.0000,0.00048480,0.00056295,0.00051738
oddsinc,2,100,0.4000,0.0470,0.8000,0.5000,0.0000,0.00045502,0.00060835,0.00049995
oddsinc,2,100,0.5000,0.0420,0.4000,0.5700,0.0000,0.00049298,0.00059558,0.00049732
oddsinc,2,100,0.6000,0.0520,0.4000,0.5000,0.0000,0.00048208,0.00055546,0.00049850
oddsinc,2,100,0.7000,0.0320,1.2000,0.5700,0.0000,0.00046740,0.00057315,0.00046655
oddsinc,2,100,0.8000,0.0170,2.0000,0.6400,0.0000,0.00044067,0.00051778,0.00047182
oddsinc,2,100,0.9000,0.0320,2.0000,0.5700,0.0000,0.00049670,0.00059890,0.00054478
oddsinc,2,100,1.0000,0.0270,2.0000,0.5700,0.0000,0.00031835,0.00043559,0.00034375
