### task_name: narma2
### 15 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
gauss,2,100,0.0000,0.0320,2.0000,0.7100,0.0000,0.12926504,0.13736678,0.13568009
gauss,2,100,0.1000,0.0020,0.0000,0.9200,0.0000,0.10780615,0.12573270,0.11996189
gauss,2,100,0.2000,0.0070,0.8000,0.7800,1.0000,0.08677127,0.10035202,0.10495002
gauss,2,100,0.3000,0.0020,0.8000,0.9200,0.0000,0.08923773,0.10448210,0.10320883
gauss,2,100,0.4000,0.0020,0.8000,0.7800,0.0000,0.08318263,0.09556183,0.09501097
gauss,2,100,0.5000,0.0070,1.2000,0.9200,0.0000,0.08815654,0.09859669,0.09803937
gauss,2,100,0.6000,0.0020,0.0000,0.7800,0.0000,0.09111615,0.09683212,0.09416147
gauss,2,100,0.7000,0.0070,0.4000,0.7800,0.0000,0.06782941,0.08011781,0.08020137
gauss,2,100,0.8000,0.0020,0.0000,0.7100,0.0000,0.07856125,0.08747532,0.08595090
gauss,2,100,0.9000,0.0020,1.2000,0.8500,0.0000,0.07245987,0.08623495,0.08066488
gauss,2,100,1.0000,0.0020,0.8000,0.7800,0.0000,0.09479406,0.10543385,0.10538766
oddsinc,0,100,0.0000,0.0320,1.6000,0.8500,1.0000,0.12870719,0.13757072,0.13671953
oddsinc,0,100,0.1000,0.0070,1.2000,0.9200,1.0000,0.11294957,0.12697179,0.12553993
oddsinc,0,100,0.2000,0.0070,0.8000,0.9200,2.0000,0.09746715,0.11232846,0.11221117
oddsinc,0,100,0.3000,0.0070,0.4000,0.7100,0.0000,0.08801699,0.10094247,0.10025894
oddsinc,0,100,0.4000,0.0070,1.2000,0.7800,0.0000,0.07739187,0.08166159,0.08565485
oddsinc,0,100,0.5000,0.0070,1.6000,0.7100,0.0000,0.08533414,0.10363162,0.09833392
oddsinc,0,100,0.6000,0.0070,1.2000,0.7100,0.0000,0.07661824,0.08726302,0.09349907
oddsinc,0,100,0.7000,0.0020,1.2000,0.7100,0.0000,0.08136234,0.09437586,0.09265196
oddsinc,0,100,0.8000,0.0070,1.6000,0.7100,0.0000,0.08504629,0.09099265,0.09414155
oddsinc,0,100,0.9000,0.0070,0.4000,0.6400,0.0000,0.08166660,0.09223112,0.09022666
oddsinc,0,100,1.0000,0.0070,0.4000,0.7100,0.0000,0.08094240,0.09703347,0.08992612
oddsinc,1,100,0.0000,0.0520,0.0000,0.7800,5.0000,0.12921556,0.13700054,0.13581616
oddsinc,1,100,0.1000,0.0120,0.8000,0.8500,0.0000,0.09903504,0.10885285,0.11335374
oddsinc,1,100,0.2000,0.0020,1.6000,0.8500,0.0000,0.09885493,0.11220347,0.11322178
oddsinc,1,100,0.3000,0.0120,0.8000,0.8500,0.0000,0.08014448,0.08914559,0.08645104
oddsinc,1,100,0.4000,0.0020,1.2000,0.8500,1.0000,0.07681873,0.08454378,0.08353086
oddsinc,1,100,0.5000,0.0070,1.2000,0.7100,0.0000,0.07595267,0.08809987,0.08535669
oddsinc,1,100,0.6000,0.0020,1.2000,0.7800,0.0000,0.06962872,0.08554612,0.07804917
oddsinc,1,100,0.7000,0.0020,1.2000,0.7800,0.0000,0.08015971,0.09089842,0.08937862
oddsinc,1,100,0.8000,0.0020,0.8000,0.7800,0.0000,0.07937949,0.09230397,0.09151230
oddsinc,1,100,0.9000,0.0020,0.8000,0.7100,0.0000,0.09043376,0.10153758,0.10256488
oddsinc,1,100,1.0000,0.0070,2.0000,0.7100,0.0000,0.07368007,0.08470673,0.08228391
oddsinc,2,100,0.0000,0.0320,2.0000,0.7100,0.0000,0.12926504,0.13736678,0.13568009
oddsinc,2,100,0.1000,0.0120,0.8000,0.9900,5.0000,0.11514014,0.12505340,0.12693015
oddsinc,2,100,0.2000,0.0070,1.2000,0.9200,3.0000,0.10366679,0.11236959,0.11225777
oddsinc,2,100,0.3000,0.0070,2.0000,0.7800,0.0000,0.09427455,0.11166347,0.10871816
oddsinc,2,100,0.4000,0.0020,2.0000,0.8500,0.0000,0.09223016,0.09744484,0.10047754
oddsinc,2,100,0.5000,0.0020,2.0000,0.7800,0.0000,0.08391827,0.09331695,0.09330276
oddsinc,2,100,0.6000,0.0020,2.0000,0.7800,0.0000,0.08196634,0.09429031,0.09179497
oddsinc,2,100,0.7000,0.0070,1.6000,0.7800,0.0000,0.08698370,0.09908890,0.10125005
oddsinc,2,100,0.8000,0.0020,1.6000,0.7800,0.0000,0.08913254,0.09903501,0.09970028
oddsinc,2,100,0.9000,0.0020,2.0000,0.7800,0.0000,0.08981258,0.10440013,0.09592680
oddsinc,2,100,1.0000,0.0020,1.6000,0.7800,0.0000,0.07699757,0.09527950,0.08496528
