### task_name: laser
### 10 0
### input_signal_factor [0.1, 4.1]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
sinc,2,100,1.0000,3.7000,1.5000,0.7000,9.0000,0.12545373,0.12062111,0.19209202
tanh,0,100,0.0000,2.5000,1.5000,0.9000,0.0000,0.44110745,0.42206181,0.45964257
tanh,0,100,0.1000,1.7000,0.0000,0.7000,1.0000,0.15908841,0.14342367,0.20550289
tanh,0,100,0.2000,4.1000,0.5000,0.8000,8.0000,0.14497306,0.13340074,0.21161377
tanh,0,100,0.3000,3.3000,0.5000,0.9000,8.0000,0.11948948,0.11253080,0.18170953
tanh,0,100,0.4000,3.3000,0.5000,1.1000,0.0000,0.12165555,0.10992566,0.28103294
tanh,0,100,0.5000,3.7000,2.5000,1.0000,6.0000,0.12462907,0.11467319,0.16903475
tanh,0,100,0.6000,2.5000,2.0000,1.1000,5.0000,0.11737821,0.11184480,0.16023640
tanh,0,100,0.7000,2.5000,1.5000,1.1000,0.0000,0.11464700,0.10329840,0.14324627
tanh,0,100,0.8000,2.9000,2.0000,1.1000,0.0000,0.11713350,0.10415626,0.14837347
tanh,0,100,0.9000,4.1000,2.0000,1.0000,0.0000,0.10728486,0.10437493,0.17708336
tanh,0,100,1.0000,3.7000,2.0000,1.1000,0.0000,0.10623828,0.10268098,0.14616936
tanh,1,100,0.0000,2.9000,0.5000,0.9000,0.0000,0.44071177,0.42079267,0.45738481
tanh,1,100,0.1000,4.1000,0.0000,0.8000,6.0000,0.14733702,0.13801610,0.58451073
tanh,1,100,0.2000,4.1000,1.5000,0.9000,7.0000,0.13896741,0.12401654,0.37105396
tanh,1,100,0.3000,4.1000,0.0000,0.9000,0.0000,0.11935158,0.10995454,0.26555289
tanh,1,100,0.4000,4.1000,1.0000,0.9000,8.0000,0.10974629,0.10543121,0.35642364
tanh,1,100,0.5000,4.1000,0.5000,1.0000,9.0000,0.11931668,0.10683325,0.19393402
tanh,1,100,0.6000,4.1000,0.0000,1.1000,8.0000,0.11813627,0.11026197,0.18862877
tanh,1,100,0.7000,4.1000,1.5000,1.0000,8.0000,0.10953040,0.10074462,0.44241997
tanh,1,100,0.8000,3.7000,0.0000,1.1000,9.0000,0.10861412,0.10878833,0.63971704
tanh,1,100,0.9000,4.1000,0.0000,1.0000,9.0000,0.09777756,0.10073936,0.18646790
tanh,1,100,1.0000,4.1000,0.0000,1.0000,8.0000,0.11162391,0.10143810,0.50055074
tanh,2,100,0.0000,2.1000,0.0000,0.9000,0.0000,0.44092018,0.42196612,0.45941174
tanh,2,100,0.1000,0.1000,0.0000,1.0000,0.0000,0.14562530,0.12805028,0.18140610
tanh,2,100,0.2000,3.7000,2.5000,1.0000,8.0000,0.12891077,0.11527704,0.16037175
tanh,2,100,0.3000,4.1000,2.0000,0.8000,7.0000,0.12659021,0.11792642,0.21329476
tanh,2,100,0.4000,1.7000,2.5000,1.1000,4.0000,0.13722922,0.11546697,0.16732884
tanh,2,100,0.5000,1.7000,1.5000,1.1000,0.0000,0.12885448,0.11140694,0.20215411
tanh,2,100,0.6000,4.1000,1.0000,1.0000,0.0000,0.11934660,0.11269061,0.18544046
tanh,2,100,0.7000,4.1000,1.0000,0.9000,7.0000,0.12767417,0.11784931,0.21659749
tanh,2,100,0.8000,1.7000,1.5000,1.1000,6.0000,0.11943216,0.11099361,0.18244071
tanh,2,100,0.9000,4.1000,1.5000,1.1000,7.0000,0.11046643,0.10211746,0.15786086
tanh,2,100,1.0000,2.5000,1.5000,1.0000,8.0000,0.12197528,0.11351582,0.21403969
